"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,3.84333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,3.18,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,3.57666666666667,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,3.61,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,3.36333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,3.28333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.22666666666667,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,2.86333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,3.2,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.46666666666667,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.12333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.97,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.29,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,2.40333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.92,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,3.45666666666667,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,3.45333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,2.85333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,3.02333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,2.06,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,1.92333333333333,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,2.22,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,2.22,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,2.26666666666667,,
"IRLTLT01","Long-term interest rate","HUN","Hungary","ST","Level, ratio or index","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,2.19333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,8.03333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,6.6,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,7.33333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,7.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,7.36666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,7.1,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,6.4,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,5.53333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,4.96666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,4.86666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,5.1,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,5.1,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,5.23333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,5.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,5.9,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,5.66666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,5.76666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,5.4,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,5.53333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,5.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,5.76666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,5.6,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,5.3,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,5.33333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,5.03333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,4.8,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,4.66666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,4.32666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,4.13333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,4.12333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,4.27666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,4.60666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,4.78,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,5.33333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,5.56666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,5.53333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,5.52333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,5.26333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,5.14333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,5.11333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,5.30666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,5.37666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,5.25566666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,4.98833333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,4.73333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,4.43333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,4.19123333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,4.26666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,4.05333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,3.87,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,3.74333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,3.63333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,3.52,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,3.57333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,3.62,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,4.10333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,4.29,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,4.22356666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,4.28133333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,4.7322,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,4.78181919666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,4.71500027,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,4.90684916333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,5.44479765,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,4.65372779666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,4.39848588,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,4.10316533,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,4.04536765333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,4.76438101,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,4.31333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,4.24333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,3.87666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,3.78,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,3.59333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,3.26333333333333,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,3.33666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,3.10666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,3.03666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,3.11666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,2.52666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.16666666666667,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,2.38,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,2.25,,
"IRLTLT01","Long-term interest rate","ISL","Iceland","ST","Level, ratio or index","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,2.31,,
