"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","P3S13","General government final consumption expenditure","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.78167947,"P","Provisional value"
"NLD","Netherlands","P3S13","General government final consumption expenditure","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,1.583727328,"P","Provisional value"
"NLD","Netherlands","P3S13","General government final consumption expenditure","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.581428501,"P","Provisional value"
"NLD","Netherlands","P3S13","General government final consumption expenditure","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-3.778802232,"P","Provisional value"
"NLD","Netherlands","P3S13","General government final consumption expenditure","GYSA","Growth rate compared to the same quarter of previous year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,2.684981703,"P","Provisional value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","Units",,,0.113590264,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","Units",,,-4.327741308,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","Units",,,-1.008047438,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","Units",,,1.266472702,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units",,,-2.771674835,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units",,,-6.24891361,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units",,,-1.761379438,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units",,,-1.311691988,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units",,,1.396060432,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units",,,-0.924179555,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q3","Q3-1982","PC","Percentage","0","Units",,,-2.312964021,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1982-Q4","Q4-1982","PC","Percentage","0","Units",,,1.364123551,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q1","Q1-1983","PC","Percentage","0","Units",,,0.259540517,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q2","Q2-1983","PC","Percentage","0","Units",,,4.151486098,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q3","Q3-1983","PC","Percentage","0","Units",,,2.071251036,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1983-Q4","Q4-1983","PC","Percentage","0","Units",,,-4.680735931,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q1","Q1-1984","PC","Percentage","0","Units",,,8.401930173,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q2","Q2-1984","PC","Percentage","0","Units",,,-2.112245789,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q3","Q3-1984","PC","Percentage","0","Units",,,0.677663843,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1984-Q4","Q4-1984","PC","Percentage","0","Units",,,-0.150562395,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q1","Q1-1985","PC","Percentage","0","Units",,,4.239843889,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q2","Q2-1985","PC","Percentage","0","Units",,,2.467665078,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q3","Q3-1985","PC","Percentage","0","Units",,,1.195814649,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1985-Q4","Q4-1985","PC","Percentage","0","Units",,,1.001148859,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q1","Q1-1986","PC","Percentage","0","Units",,,-7.084822879,"E","Estimated value"
"NLD","Netherlands","P51","Gross fixed capital formation","GPSA","Growth rate compared to previous quarter, seasonally adjusted","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","Units",,,12.941587968,"E","Estimated value"
